symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0994,2026-04-10T00:00:00Z,259299,259319,263161,259188,257927,1392,0.54,4171456,9545523621,3.03,0.89,0.00,0,1868066,2303390,362381536000,336264672000,-374805440,804632752,1000871440,-196238688,2105573216,2284139968,-178566752,3039124224,3324315904,-285191680,3463012784,2803015664,659997120,-3.93,-2.06,-1.87,-2.99,6.91,0,20,12,8,0,0,0,297.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK0995,2026-04-10T00:00:00Z,169103,168009,170749,168009,167517,492,0.29,11039213,23430337958,3.48,1.09,0.00,0,5333923,5705290,612667696000,554823264000,-124317360,2275833232,2402736448,-126903216,5671862272,5669276416,2585856,7834035456,7586773248,247262208,7061475072,7210347520,-148872448,-0.53,-0.54,0.01,1.06,-0.64,0,47,26,18,3,0,0,-11980.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK0996,2026-04-10T00:00:00Z,99845,99684,100615,99134,99429,255,0.26,2649117,2036812977,1.80,0.80,0.00,0,1273855,1375262,129290757000,109528151000,15253144,117620688,99719048,17901640,447017648,449666144,-2648496,668896784,666210624,2686160,756851072,774790368,-17939296,0.75,0.88,-0.13,0.13,-0.88,0,18,12,4,2,0,0,153.75,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK0997,2026-04-10T00:00:00Z,181700,182157,183320,181107,180317,1840,1.02,20442483,26126637303,3.15,1.16,0.00,0,10099845,10342638,639420688000,599422544000,-272387616,2787662560,3222651392,-434988832,6408305664,6245704448,162601216,8371673344,8446979584,-75306240,7927151360,7579457792,347693568,-1.04,-1.66,0.62,-0.29,1.33,0,54,38,13,3,0,0,-67.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK0998,2026-04-10T00:00:00Z,200782,201746,203478,200782,199283,2463,1.24,10978564,26977523336,2.95,1.17,0.00,0,5470146,5508418,885833376000,731459488000,-242946720,2903695856,2949632400,-45936544,6573739776,6770749952,-197010176,8609277440,8799707648,-190430208,8351058176,7914096640,436961536,-0.90,-0.17,-0.73,-0.71,1.62,0,87,70,17,0,0,0,125.43,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK0999,2026-04-10T00:00:00Z,73776,74421,74792,73776,73390,1031,1.40,23290907,134631950720,1.29,1.51,0.00,0,11944168,11346739,13659026688000,11596654592000,6270576640,33712079104,28164833792,5547245312,38806476032,38083144704,723331328,39152127488,43026135040,-3874007552,20801757440,23198326784,-2396569344,4.66,4.12,0.54,-2.88,-1.78,0,42,34,7,1,0,0,19.92,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1000,2026-04-10T00:00:00Z,62719,63659,64038,62719,62437,1222,1.96,10764897,78435290682,2.26,1.21,0.00,0,5637193,5127705,5280982528000,4370357248000,1640077824,18403346432,16689964032,1713382400,22892364032,22965668608,-73304576,24471504640,25229774336,-758269696,11383620352,12265428736,-881808384,2.09,2.18,-0.09,-0.97,-1.12,0,24,23,1,0,0,0,30.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1001,2026-04-10T00:00:00Z,135662,136409,137221,135463,135030,1379,1.02,42484336,34718379056,2.35,1.07,0.00,0,20415504,22068832,1438917536000,1336184464000,251059904,4424617472,3873993792,550623680,7629965056,7929528832,-299563776,10252909312,10986719744,-733810432,11584167424,11101416960,482750464,0.72,1.59,-0.86,-2.11,1.39,0,162,124,31,7,0,0,45.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1002,2026-04-10T00:00:00Z,262747,263325,264799,262296,260577,2748,1.05,12635266,56453455098,4.47,1.25,0.00,0,6420242,6215023,910550848000,799457328000,-2557534208,9913252096,11565234176,-1651982080,15248253440,16153805568,-905552128,17730226432,17053513216,676713216,12439060992,10558240000,1880820992,-4.53,-2.93,-1.60,1.20,3.33,0,43,25,16,2,0,0,85.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1003,2026-04-10T00:00:00Z,199356,199310,200771,198595,198124,1186,0.60,20568852,30581064618,2.17,0.79,0.00,0,9406179,11162673,1184390496000,1045839184000,-229466496,4251187584,4426229760,-175042176,7286566912,7340991232,-54424320,9301861632,9197379072,104482560,9194676224,9067388160,127288064,-0.75,-0.57,-0.18,0.34,0.42,0,38,25,12,1,0,0,23.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1004,2026-04-10T00:00:00Z,219517,219857,222232,219293,217820,2037,0.94,12121733,43584254244,1.79,1.07,0.00,0,5995393,6126340,1741581968000,1475909792000,-547435520,6599813632,6641701632,-41888000,10887580672,11393128192,-505547520,13453365504,13540530432,-87164928,11740790784,11104465664,636325120,-1.26,-0.10,-1.16,-0.20,1.46,0,84,66,17,1,0,0,34.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1005,2026-04-10T00:00:00Z,168860,169651,171164,168860,167693,1958,1.17,89560480,384153130369,3.39,1.07,0.00,0,43925000,45635480,12078743808000,9744281600000,618708480,57451176448,54486856704,2964319744,97166848000,99512459264,-2345611264,124197494784,126831112192,-2633617408,93482127360,91440828416,2041298944,0.16,0.77,-0.61,-0.69,0.53,0,1247,951,274,22,0,0,107.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1006,2026-04-10T00:00:00Z,109198,110740,111666,109198,108635,2105,1.94,4025475,5519225726,2.60,1.28,0.00,0,2053719,1971756,188403794000,176617937000,118495824,591096784,430627424,160469360,1295070576,1337044112,-41973536,1789842336,1851357696,-61515360,1753888768,1810869248,-56980480,2.15,2.91,-0.76,-1.11,-1.03,0,19,16,3,0,0,0,124.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1007,2026-04-10T00:00:00Z,119101,119078,120711,118891,118170,908,0.77,7117288,7911557850,5.10,1.16,0.00,0,3378403,3738885,173428124000,154410561000,-211387376,931433200,970948016,-39514816,1791935984,1963808544,-171872560,2478627248,2500467744,-21840496,2562462192,2329234320,233227872,-2.67,-0.50,-2.17,-0.28,2.95,0,18,13,5,0,0,0,99.98,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1008,2026-04-10T00:00:00Z,168474,166400,169225,166394,167508,-1108,-0.66,12321262,27101077092,5.26,1.25,0.00,0,5875652,6445610,454304656000,444191696000,-444441920,3998258944,3957401152,40857792,6182784512,6668084224,-485299712,8123710976,8428742656,-305031680,8061274880,7311801344,749473536,-1.64,0.15,-1.79,-1.13,2.77,0,20,10,10,0,0,0,-700.63,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1009,2026-04-10T00:00:00Z,234768,234802,237575,234768,232883,1919,0.82,49319467,85319275093,3.17,1.13,0.00,0,24077906,25241561,4396164864000,2236582672000,-66478592,10895176704,10572545536,322631168,20932418560,21321528320,-389109760,26865910528,27485382144,-619471616,24924319744,24233203712,691116032,-0.08,0.38,-0.46,-0.73,0.81,0,143,100,40,3,0,0,31.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1010,2026-04-10T00:00:00Z,105438,105577,106779,104743,104834,743,0.71,17815517,25628896663,2.23,0.90,0.00,0,8106372,9709145,1276748688000,1131575264000,-294597392,3108186416,3220052800,-111866384,6244604672,6427335680,-182731008,7998657792,7896704768,101953024,7764801536,7540955392,223846144,-1.15,-0.44,-0.71,0.40,0.87,0,46,28,16,2,0,0,23.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1011,2026-04-10T00:00:00Z,69652,70210,70674,69416,69644,566,0.81,6258696,11089279925,1.79,0.94,0.00,0,3065748,3192948,677555216000,668231520000,536197296,2055867424,1455985728,599881696,2722540192,2786224592,-63684400,3240090160,3629091856,-389001696,2870191808,3019598000,-149406192,4.84,5.41,-0.57,-3.51,-1.35,0,23,14,7,2,0,0,35.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1012,2026-04-10T00:00:00Z,124973,125805,127166,124255,124472,1333,1.07,4574771,11980487503,2.62,1.21,0.00,0,2381513,2193259,470804432000,454090032000,92726736,1474371216,1411530416,62840800,3021016880,2991130944,29885936,3777744736,3863374208,-85629472,3538128496,3545225760,-7097264,0.77,0.52,0.25,-0.71,-0.06,0,16,12,4,0,0,0,44.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1013,2026-04-10T00:00:00Z,133293,134420,135519,133293,132164,2256,1.71,2594040,7104429796,3.72,1.26,0.00,0,1337787,1256253,219860841000,195973984000,28360560,680925904,647931712,32994192,1682229376,1686863008,-4633632,2299733728,2327979184,-28245456,2175118096,2117628160,57489936,0.40,0.46,-0.07,-0.40,0.81,0,15,14,1,0,0,0,610.55,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1014,2026-04-10T00:00:00Z,188939,190724,192273,188563,187537,3187,1.70,3543372,4898655170,2.01,1.20,0.00,0,1845015,1698357,214920882000,185707073000,132815376,474987408,353738864,121248544,1012716256,1001149424,11566832,1469229408,1556488704,-87259296,1862083888,1907639984,-45556096,2.71,2.48,0.24,-1.78,-0.93,0,23,21,0,2,0,0,52.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1015,2026-04-10T00:00:00Z,100254,103176,104845,99883,100252,2924,2.92,5725467,32907804210,6.79,1.55,0.00,0,2977744,2747723,601570048000,498967072000,1395060480,6198081536,5391949824,806131712,9299174912,8710246144,588928768,9788563200,10502242304,-713679104,7124959488,7806340864,-681381376,4.24,2.45,1.79,-2.17,-2.07,0,11,10,1,0,0,0,63.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1016,2026-04-10T00:00:00Z,98248,98544,99482,98232,97834,710,0.73,818071,490961843,0.89,0.92,0.00,0,441616,376455,63320742000,60781995000,-4074663,23063769,29121242,-6057473,94364938,92382128,1982810,141191560,157992521,-16800961,219899350,198246710,21652640,-0.83,-1.23,0.40,-3.42,4.41,0,11,9,2,0,0,0,55.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1017,2026-04-10T00:00:00Z,187533,189785,191054,186607,188835,950,0.50,9634925,10121089252,2.19,0.76,0.00,0,5003001,4631924,393704496000,336134336000,-175658608,1132355712,1037735152,94620560,2240720560,2510999728,-270279168,3077789184,3281985872,-204196688,3216867888,2852476736,364391152,-1.74,0.93,-2.67,-2.02,3.60,0,21,10,11,0,0,0,26.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1018,2026-04-10T00:00:00Z,164380,166115,168025,164380,163672,2443,1.49,1726828,3079760038,2.25,0.90,0.00,0,864667,862161,133828447000,113195675000,-36395395,212891120,222165923,-9274803,703164560,730285152,-27120592,992856992,1004199056,-11342064,983233344,923723488,59509856,-1.18,-0.30,-0.88,-0.37,1.93,0,23,18,5,0,0,0,71.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1019,2026-04-10T00:00:00Z,113313,113041,114163,112608,112990,51,0.05,16173981,17758029552,2.10,0.80,0.00,0,7447054,8726927,930866160000,883870272000,-563312160,1690888912,1892204496,-201315584,3899016576,4261013152,-361996576,5647722496,5565215488,82507008,6063243008,5584607488,478635520,-3.17,-1.13,-2.04,0.46,2.70,0,64,33,29,2,0,0,36.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1020,2026-04-10T00:00:00Z,194964,196708,198760,194964,193865,2843,1.47,803302,3088447608,2.84,1.08,0.00,0,406948,396354,107640472000,100932576000,154164240,371588288,300596592,70991696,821470016,738297472,83172544,992450720,1054573536,-62122816,803391328,895629216,-92237888,4.99,2.30,2.69,-2.01,-2.99,0,12,9,2,1,0,0,104.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1022,2026-04-10T00:00:00Z,141082,141144,142624,141061,139871,1273,0.91,19447999,22596926484,3.74,1.05,0.00,0,9468498,9979501,641662848000,602148832000,-438104224,2150554704,2676459504,-525904800,5382824704,5295024128,87800576,7111842048,7173500416,-61658368,7281571840,6777921536,503650304,-1.94,-2.33,0.39,-0.27,2.23,0,68,49,15,4,0,0,21.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1023,2026-04-10T00:00:00Z,232120,232514,235870,231280,230492,2022,0.88,3755483,7688967437,2.97,1.18,0.00,0,1903234,1852249,236543988000,223903038000,37262144,924082176,923020096,1062080,2001735760,1965535696,36200064,2407021152,2545125440,-138104288,2182563040,2091897536,90665504,0.48,0.01,0.47,-1.80,1.18,0,16,11,5,0,0,0,-56.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1024,2026-04-10T00:00:00Z,136562,136000,137120,135899,135764,236,0.17,74302063,61971213335,1.59,0.80,0.00,0,32895512,41406550,6295217408000,3886826000000,-2131260416,6667375616,7650247680,-982872064,13597881344,14746269696,-1148388352,19177348096,19552912896,-375564800,21056243456,18548494592,2507748864,-3.44,-1.59,-1.85,-0.61,4.05,0,159,92,61,6,0,0,19.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1025,2026-04-10T00:00:00Z,113419,113225,114257,113058,112732,493,0.44,10221495,6766794936,1.47,0.86,0.00,0,4455540,5765955,650961488000,480510928000,142335376,811226656,581182480,230044176,1333696176,1421404976,-87708800,1956387488,2086242448,-129854960,2500108624,2507847904,-7739280,2.10,3.40,-1.30,-1.92,-0.11,0,64,43,19,2,0,0,74.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1026,2026-04-10T00:00:00Z,105257,105590,106086,105085,104300,1290,1.24,5867718,6333997081,1.84,1.04,0.00,0,3013737,2853981,715260016000,538585872000,23880384,601447424,561138544,40308880,1425293504,1441722000,-16428496,1923182640,1963203520,-40020880,2204860336,2171605984,33254352,0.38,0.64,-0.26,-0.63,0.53,0,33,25,8,0,0,0,31.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1027,2026-04-10T00:00:00Z,393176,387888,394028,387737,389218,-1330,-0.34,8031868,33686458439,3.57,1.04,0.00,0,3800497,4231370,1113727792000,832990080000,-1094722560,4810596864,5425422848,-614825984,8477487360,8957383936,-479896576,10547299072,10296586240,250712832,9069535232,8227269120,842266112,-3.25,-1.83,-1.42,0.74,2.50,0,25,12,13,0,0,0,60.05,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1028,2026-04-10T00:00:00Z,198967,199853,200551,197650,198790,1063,0.53,4578015,5432661124,1.71,0.77,0.00,0,2200904,2377111,305223472000,287313664000,-16708992,549795472,553287200,-3491728,1248655472,1261872736,-13217264,1699360032,1711558432,-12198400,1741168448,1725033568,16134880,-0.31,-0.06,-0.24,-0.22,0.30,0,32,19,12,1,0,0,24.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1029,2026-04-10T00:00:00Z,173550,175348,176263,173550,172940,2408,1.39,12321453,16574317699,1.47,1.42,0.00,0,6105616,6215838,2127809472000,1389073248000,1099546144,3399437584,2335955184,1063482400,4334614784,4298551040,36063744,4487537664,5306803712,-819266048,4056151600,4336431872,-280280272,6.63,6.42,0.22,-4.94,-1.69,0,26,23,3,0,0,0,30.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1030,2026-04-10T00:00:00Z,259609,261375,264300,259609,258226,3149,1.22,4137240,7721393895,3.70,1.28,0.00,0,2098514,2038726,290129696000,248872216000,153541568,666082368,610143824,55938544,1778665728,1681062704,97603024,2499831776,2527313776,-27482000,2526972624,2665034784,-138062160,1.99,0.72,1.26,-0.36,-1.79,0,27,23,4,0,0,0,60.98,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1031,2026-04-10T00:00:00Z,149767,150415,152632,149189,148260,2155,1.45,30522112,62758763478,3.95,0.95,0.00,0,14728327,15793785,1746359984000,1520498272000,1283075072,9986126848,9222948864,763177984,16252136192,15732239104,519897088,19111475456,20129294080,-1017818624,16012238336,16279471872,-267233536,2.04,1.22,0.83,-1.62,-0.43,0,69,56,13,0,0,0,-48.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1032,2026-04-10T00:00:00Z,167896,168792,170639,167896,167054,1738,1.04,8771079,17520508925,3.79,0.87,0.00,0,4043886,4727192,506378096000,395410256000,-365541232,1856322224,2139266240,-282944016,4166806912,4249404128,-82597216,5377806592,5788940032,-411133440,5818950144,5042275328,776674816,-2.09,-1.61,-0.47,-2.35,4.43,0,30,20,10,0,0,0,72.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1033,2026-04-10T00:00:00Z,150321,155282,157616,150321,149369,5913,3.96,38396104,135411284588,5.91,1.67,0.00,0,19910996,18485108,3908746464000,3563081344000,4690679808,27320882176,21978458624,5342423552,36813011456,37464755200,-651743744,40238762752,43177573632,-2938810880,28309024768,29854458368,-1545433600,3.46,3.95,-0.48,-2.17,-1.14,0,105,94,9,2,0,0,41.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1034,2026-04-10T00:00:00Z,312848,315152,318308,312848,309298,5854,1.89,6200928,19890255227,2.06,1.06,0.00,0,2826189,3374739,745099088000,598443200000,879960608,4313403392,3471825376,841578016,4755515392,4717132800,38382592,5838868480,6213628928,-374760448,4604787968,5109178368,-504390400,4.42,4.23,0.19,-1.88,-2.54,0,32,25,6,1,0,0,74.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1035,2026-04-10T00:00:00Z,101007,101175,102017,100552,100705,470,0.47,1881967,3658318126,1.60,0.82,0.00,0,905155,976812,293316752000,236935730000,-64300773,205509159,237917372,-32408213,715730192,747622752,-31892560,1158660384,1165668768,-7008384,1432458864,1365605888,66852976,-1.76,-0.89,-0.87,-0.19,1.83,0,32,24,8,0,0,0,35.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1036,2026-04-10T00:00:00Z,222443,222408,225047,222304,219379,3029,1.38,22779757,198281894874,3.05,1.23,0.00,0,11162220,11617537,8059039744000,5914003712000,2153453312,42104973824,38337991680,3766982144,59900670720,61514199552,-1613528832,60766219520,63560244480,-2794024960,31366913536,30725033472,641880064,1.09,1.90,-0.81,-1.41,0.32,0,175,129,44,2,0,0,155.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1037,2026-04-10T00:00:00Z,202631,203683,204997,202612,201091,2592,1.29,22002227,86078113647,2.76,1.34,0.00,0,11322617,10679610,3224374176000,2890433968000,1963673856,16866329856,15541709312,1324620544,22115222016,21476168704,639053312,24146268416,25844139776,-1697871360,21142797056,21396503040,-253705984,2.28,1.54,0.74,-1.97,-0.29,0,98,78,19,1,0,0,40.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1038,2026-04-10T00:00:00Z,206645,207372,209038,206645,205107,2265,1.10,41524592,49597337832,3.16,1.16,0.00,0,19615583,21909009,1382937824000,1105471024000,-1166852352,6839761408,7134919936,-295158528,11929800192,12801494016,-871693824,15814237696,15921895168,-107657472,13752869632,12457806592,1295063040,-2.35,-0.60,-1.76,-0.22,2.61,0,98,65,33,0,0,0,77.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1039,2026-04-10T00:00:00Z,252814,251477,256307,251459,250252,1225,0.49,7106501,21459077747,5.08,1.22,0.00,0,3398421,3708080,519971024000,437212016000,-1162240560,2512163904,3128657776,-616493872,5420382464,5966129152,-545746688,7025191680,6868535552,156656128,6061789696,5056546560,1005243136,-5.42,-2.87,-2.54,0.73,4.68,0,35,15,17,3,0,0,93.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1040,2026-04-10T00:00:00Z,141298,141052,142180,140363,140877,175,0.12,11963887,10500792946,1.95,0.87,0.00,0,5450954,6512933,835758528000,800146352000,-165484144,645597152,738490688,-92893536,2296064128,2368654736,-72590608,3426465584,3340653056,85812528,3831044448,3743136448,87908000,-1.58,-0.88,-0.69,0.82,0.84,0,67,38,23,6,0,0,30.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1041,2026-04-10T00:00:00Z,99921,100523,101525,99921,99445,1078,1.08,9014711,21163922957,2.12,0.90,0.00,0,4470499,4544212,1355594336000,1197445056000,-132871328,1889477968,1731311088,158166880,4831740416,5122778624,-291038208,7063107328,7196399104,-133291776,6883349760,6600953344,282396416,-0.63,0.75,-1.38,-0.63,1.33,0,137,114,22,1,0,0,47.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1042,2026-04-10T00:00:00Z,121898,122530,123750,120974,122060,470,0.39,11996263,8973284774,4.40,0.91,0.00,0,5686710,6309553,345347936000,291088944000,-77159280,754412912,813376032,-58963120,1836131728,1854327888,-18196160,2890935664,3022187568,-131251904,3218592656,3010181472,208411184,-0.86,-0.66,-0.20,-1.46,2.32,0,32,24,8,0,0,0,18.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1043,2026-04-10T00:00:00Z,148328,148706,150006,148328,147413,1293,0.88,1630678,2950992288,1.41,0.99,0.00,0,815685,814993,210210995000,158423024000,-41487593,182480140,226392997,-43912857,661191056,658765792,2425264,976618800,939743488,36875312,1062558192,1057894144,4664048,-1.41,-1.49,0.08,1.25,0.16,0,33,28,5,0,0,0,34.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1044,2026-04-10T00:00:00Z,107636,108784,109933,107274,107210,1574,1.47,5685716,13759940239,1.56,0.94,0.00,0,2894234,2791482,1024905392000,866493568000,4732240,1454379088,1422759072,31620016,3408845520,3435733296,-26887776,4684613376,4783268608,-98655232,3832992400,3697434448,135557952,0.03,0.23,-0.20,-0.72,0.99,0,58,48,9,1,0,0,85.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1045,2026-04-10T00:00:00Z,123647,123626,124805,123448,123202,424,0.34,2173293,933339563,1.89,0.74,0.00,0,1063063,1110229,56922409000,53519090000,5633492,53295959,41595871,11700088,209393747,215460343,-6066596,275934160,287754944,-11820784,370690608,364503312,6187296,0.60,1.25,-0.65,-1.27,0.66,0,12,7,4,1,0,0,-11.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1046,2026-04-10T00:00:00Z,147954,149245,150740,147954,146867,2378,1.62,8536103,13518710199,2.58,1.22,0.00,0,4674766,3861337,515500208000,467382608000,725715712,2125639792,1552713808,572925984,3537257200,3384467472,152789728,4015373776,4514262528,-498888752,3645421760,3872248800,-226827040,5.37,4.24,1.13,-3.69,-1.68,0,25,22,2,1,0,0,41.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1047,2026-04-10T00:00:00Z,109622,109915,111055,109622,108705,1210,1.11,14694774,27605444114,1.73,1.08,0.00,0,7249058,7445716,1148837840000,1072266400000,428035120,3536469168,3037708928,498760240,6745343232,6816068352,-70725120,8723708928,9113709056,-390000128,8051733504,8088329472,-36595968,1.55,1.81,-0.26,-1.41,-0.13,0,83,66,16,1,0,0,158.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1048,2026-04-10T00:00:00Z,99238,99320,100451,99188,98506,814,0.83,14744871,30505338310,2.24,1.12,0.00,0,7191022,7553849,2129686784000,1467749936000,52202272,4186274048,3874761440,311512608,7448918528,7708228864,-259310336,9534041088,9930708736,-396667648,8448271616,8102169088,346102528,0.17,1.02,-0.85,-1.30,1.13,0,43,31,11,1,0,0,38.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1049,2026-04-10T00:00:00Z,182959,180208,184254,180113,179216,992,0.55,3320677,12470032062,2.59,1.34,0.00,0,1561021,1759655,330509824000,315913152000,-259000496,1948657088,2093727184,-145070096,3003915776,3117846176,-113930400,3663657264,3712983600,-49326336,3301281424,2992954592,308326832,-2.08,-1.16,-0.91,-0.40,2.47,0,14,9,5,0,0,0,348.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1050,2026-04-10T00:00:00Z,3375580,3373512,3386244,3360576,3309866,63646,1.92,41218274,108608770579,10.53,0.60,0.00,0,18485569,22732706,1353155696000,1064825280000,-6325264896,22301089792,26827182848,-4526093056,25556263168,27355435008,-1799171840,29709773056,27836520192,1873252864,27036208384,22584196352,4452012032,-5.82,-4.17,-1.66,1.72,4.10,0,61,36,25,0,0,0,481.40,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
BK1051,2026-04-10T00:00:00Z,613078,617962,622283,612363,593889,24073,4.05,11655244,39010739584,13.16,1.09,0.00,0,4839388,6815856,411916000000,341010176000,-2088771328,10419592704,12048958720,-1629366016,9246816512,9706221824,-459405312,10057130496,9161800704,895329792,7702331648,6508890368,1193441280,-5.35,-4.18,-1.18,2.30,3.06,0,14,11,3,0,0,0,341.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-10T16:56:58.020663768+08:00
