symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0731,2026-02-24T00:00:00Z,196059,202550,202800,196059,192161,10389,5.41,23073393,30257599823,3.71,2.92,0.00,0,12790426,10282967,1173647024000,1094077616000,2177644480,5876324096,3796649024,2079675072,7618997248,7521027840,97969408,8250805504,9323578880,-1072773376,7869039616,8946184192,-1077144576,7.20,6.87,0.32,-3.55,-3.56,0,63,62,1,0,0,0,36.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.857509+08:00
BK0732,2026-02-24T00:00:00Z,310254,316434,318502,309389,295709,20725,7.01,9652659,32853276467,4.29,1.13,0.00,0,4825380,4827279,864421056000,777565568000,2082929152,6307346432,4744948992,1562397440,8424900864,7904369152,520531712,9180670720,9724461056,-543790336,7992185344,9531324416,-1539139072,6.34,4.76,1.58,-1.66,-4.68,0,13,13,0,0,0,0,43.08,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:58.756861+08:00
BK0733,2026-02-24T00:00:00Z,150346,149924,150385,148976,148868,1056,0.71,5323531,6332833555,2.53,0.78,0.00,0,2725568,2597963,192518022000,174787047000,-448214528,504895536,749094176,-244198640,1403327680,1607343568,-204015888,1975261696,1913677824,61583872,2227818544,1834688448,393130096,-7.08,-3.86,-3.22,0.97,6.21,0,28,20,6,2,0,0,56.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.066698+08:00
BK0734,2026-02-24T00:00:00Z,50270,50213,50581,50024,49592,621,1.25,4484357,4629289946,3.74,1.67,0.00,0,2429789,2054567,157547688000,133946411000,-5709184,443646528,437984592,5661936,870042144,881413264,-11371120,1348270192,1385333600,-37063408,1764874208,1722101616,42772592,-0.12,0.12,-0.25,-0.80,0.92,0,18,13,4,1,0,0,25.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:58.828742+08:00
BK0735,2026-02-24T00:00:00Z,182465,181039,182592,180125,180637,402,0.22,12153277,27872063714,2.53,1.24,0.00,0,5658611,6494666,1373819008000,1249437728000,-1143606320,2629971264,3492324720,-862353456,6411602944,6692855808,-281252864,9131985408,8660531456,471453952,8704363776,8043281920,661081856,-4.10,-3.09,-1.01,1.69,2.37,0,89,49,39,1,0,0,50.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.114163+08:00
BK0736,2026-02-24T00:00:00Z,129212,126507,129221,125825,127315,-808,-0.63,19592699,33073468431,1.49,1.62,0.00,0,9745868,9846831,3155647744000,1081417248000,-712913152,6320381184,5736492800,583888384,7516790528,8813592064,-1296801536,9173930240,9917018368,-743088128,8761379328,7334871040,1426508288,-2.16,1.77,-3.92,-2.25,4.31,0,40,19,19,2,0,0,16.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.163818+08:00
BK0737,2026-02-24T00:00:00Z,138893,135020,138941,134439,138216,-3196,-2.31,25255643,64576726692,3.57,0.84,0.00,0,10967789,14287853,2073539936000,1821669728000,-5679308032,6016046336,9406561536,-3390515200,15283138048,17571930880,-2288792832,22410284544,20289191680,2121092864,19251102208,15738755072,3512347136,-8.79,-5.25,-3.54,3.28,5.44,0,137,31,105,1,0,0,947.43,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.292256+08:00
BK0738,2026-02-24T00:00:00Z,70197,70135,70390,69872,69777,358,0.51,7134093,5913199672,0.89,1.09,0.00,0,3759342,3374750,716602304000,612076432000,-190531200,627096976,626688352,408624,1319402528,1510342352,-190939824,1816159360,1789272704,26886656,2013638704,1849994176,163644528,-3.22,0.01,-3.23,0.45,2.77,0,28,21,7,0,0,0,36.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:58.996542+08:00
BK0739,2026-02-24T00:00:00Z,257872,259549,259997,257249,255259,4290,1.68,7572223,11531174313,1.85,1.17,0.00,0,4171329,3400894,906723392000,798166976000,410671072,1514700688,1095029232,419671456,2873595808,2882596192,-9000384,3636655120,3744472800,-107817680,3185330896,3480243808,-294912912,3.56,3.64,-0.08,-0.94,-2.56,0,34,29,4,1,0,0,27.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:58.705779+08:00
BK0740,2026-02-24T00:00:00Z,74590,73691,74707,73297,73828,-137,-0.19,3272699,2289517981,2.43,0.68,0.00,0,1512970,1759730,99653757000,91832959000,-85684483,185879196,204186335,-18307139,521069856,588447200,-67377344,752930176,677511168,75419008,774287264,764021776,10265488,-3.74,-0.80,-2.94,3.29,0.45,0,16,10,5,1,0,0,-154.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:07:59.084182+08:00
BK0742,2026-02-24T00:00:00Z,212712,212812,213577,210817,210432,2380,1.13,222200828,593245910196,4.30,0.98,0.00,0,110052183,112148645,18930904320000,15204790784000,-6471430144,80637452288,81747857408,-1110405120,151417946112,156778971136,-5361025024,184772116480,186620448768,-1848332288,161917030400,153597267968,8319762432,-1.09,-0.19,-0.90,-0.31,1.40,0,1346,945,393,8,0,0,73.05,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.058218+08:00
BK0743,2026-02-24T00:00:00Z,137822,137920,138264,137069,135788,2132,1.57,54608806,221602839119,1.17,1.21,0.00,0,28162597,26446209,16470409728000,14208914688000,5680179712,49849334528,45325708032,4523626496,63399348224,62242795008,1156553216,62564314624,67504878848,-4940564224,39806016768,40545632256,-739615488,2.56,2.04,0.52,-2.23,-0.33,0,100,68,30,2,0,0,25.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.305744+08:00
BK0800,2026-02-24T00:00:00Z,207500,204966,207586,203737,205544,-578,-0.28,193685070,384289470615,2.82,0.98,0.00,0,93378529,100306541,14637352704000,13178102016000,-15034168064,50633115392,60552272384,-9919156992,98055417856,103170428928,-5115011072,118831857664,115555512320,3276345344,105379356672,93862842368,11516514304,-3.91,-2.58,-1.33,0.85,3.00,0,695,347,339,9,0,0,61.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.199223+08:00
BK0801,2026-02-24T00:00:00Z,160385,159949,160598,157918,158607,1342,0.85,15786815,29229378837,3.62,1.36,0.00,0,7983959,7802856,942187120000,882001536000,694867008,4340200704,3762438592,577762112,7649501952,7532397056,117104896,9098161152,9350239744,-252078592,7619035392,8060367872,-441332480,2.38,1.98,0.40,-0.86,-1.51,0,45,30,15,0,0,0,103.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.537114+08:00
BK0802,2026-02-24T00:00:00Z,241002,239754,241148,238145,237868,1886,0.79,66747605,168039477842,2.55,1.22,0.00,0,35305805,31441800,7406145024000,6206320128000,4525976576,27795851008,25100419072,2695431936,45637562368,43807017728,1830544640,52940704768,55591905280,-2651200512,37371863040,39312679936,-1940816896,2.69,1.60,1.09,-1.58,-1.15,0,268,190,76,2,0,0,47.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.318662+08:00
BK0803,2026-02-24T00:00:00Z,81497,81947,82142,81359,80819,1128,1.40,7288780,6599722654,2.46,1.05,0.00,0,3680588,3608192,218596707000,197926723000,-318146992,470369472,708557840,-238188368,1430984976,1510943600,-79958624,2157544464,2079069440,78475024,2340247904,2099872512,240375392,-4.82,-3.61,-1.21,1.19,3.64,0,41,28,13,0,0,0,-74.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.069135+08:00
BK0804,2026-02-24T00:00:00Z,137767,137675,138222,136678,136170,1505,1.11,566697710,1090496124451,2.82,1.03,0.00,0,287994537,278703173,43127759872000,36275119616000,-5771108352,155186782208,153486233600,1700548608,273528504320,281000161280,-7471656960,334176460800,339346178048,-5169717248,299744092160,288803266560,10940825600,-0.53,0.16,-0.69,-0.47,1.00,0,1731,1223,487,21,0,0,43.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.139761+08:00
BK0805,2026-02-24T00:00:00Z,143648,149242,149686,143648,140989,8253,5.85,6613990,5741087010,3.11,1.84,0.00,0,3864352,2749638,228367201000,214566693000,189571296,849550320,590414080,259136240,1401034848,1470599792,-69564944,1723587040,1842312560,-118725520,1651249040,1722094800,-70845760,3.30,4.51,-1.21,-2.07,-1.23,0,12,12,0,0,0,0,90.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.529449+08:00
BK0806,2026-02-24T00:00:00Z,118791,118485,118953,117846,117833,652,0.55,7662002,10063180608,2.29,1.01,0.00,0,3667096,3994906,610294640000,515982736000,-447279968,683963424,1081200208,-397236784,2332290304,2382333488,-50043184,3271323328,3079595712,191727616,3569299456,3313747088,255552368,-4.44,-3.95,-0.50,1.91,2.54,0,44,32,10,2,0,0,68.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.694645+08:00
BK0807,2026-02-24T00:00:00Z,101011,100855,101278,100428,100113,742,0.74,3683782,4624721709,1.82,1.13,0.00,0,1889730,1794053,263434372000,244367996000,8614592,469640096,462333552,7306544,1065924464,1064616416,1308048,1320417872,1417707344,-97289472,1673607984,1584933104,88674880,0.19,0.16,0.03,-2.10,1.92,0,18,12,6,0,0,0,48.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.40271+08:00
BK0808,2026-02-24T00:00:00Z,238986,240114,241489,237652,236717,3397,1.44,66242623,133564996505,3.87,1.12,0.00,0,34055324,32187299,4031008432000,3787546784000,-1037912064,17079129344,17993330688,-914201344,32579585280,32703296000,-123710720,41392650752,41590966784,-198316032,38259186176,37028774656,1230411520,-0.78,-0.68,-0.09,-0.15,0.92,0,182,129,49,4,0,0,108.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.922002+08:00
BK0809,2026-02-24T00:00:00Z,143125,139815,143192,139184,141959,-2144,-1.51,71311173,105999523994,5.36,0.88,0.00,0,32547988,38763186,2136503904000,1938388400000,-6506299904,12169990912,16207316992,-4037326080,24931384064,27400357888,-2468973824,33201159168,32323635968,877523200,32586096640,27021767424,5564329216,-6.14,-3.81,-2.33,0.83,5.25,0,137,47,87,3,0,0,148.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.704559+08:00
BK0811,2026-02-24T00:00:00Z,233497,232650,233659,231701,231826,824,0.36,6523739,23382343658,0.69,0.82,0.00,0,3018439,3505300,7774141184000,4928632320000,-410044480,3865313968,3989676784,-124362816,5819804416,6105486080,-285681664,8058890752,7967006976,91883776,4830136064,4511975424,318160640,-1.75,-0.53,-1.22,0.39,1.36,0,32,21,11,0,0,0,19.42,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.214353+08:00
BK0812,2026-02-24T00:00:00Z,187960,188898,189117,187393,185867,3031,1.63,27408058,89585353271,2.26,1.12,0.00,0,14897239,12510819,4321709056000,3489820064000,4372289024,19105017088,16093522176,3011494912,24491369472,23130575360,1360794112,25627930624,28476259584,-2848328960,17755138560,19268620544,-1513481984,4.88,3.36,1.52,-3.18,-1.69,0,182,144,36,2,0,0,34.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.3488+08:00
BK0813,2026-02-24T00:00:00Z,111871,112774,112920,111747,110926,1848,1.67,47464906,54439290049,1.80,1.03,0.00,0,25497672,21967234,2698090992000,2337921248000,650222080,7872553728,6980721408,891832320,12739760128,12981370368,-241610240,15972468736,16732093952,-759625216,15913083136,15805382144,107700992,1.19,1.64,-0.44,-1.40,0.20,0,149,120,27,2,0,0,163.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.096484+08:00
BK0814,2026-02-24T00:00:00Z,214325,215224,216157,212556,212512,2712,1.28,33939337,63894576509,2.87,1.12,0.00,0,17775575,16163762,2586712832000,2198039328000,52588032,8636851456,8660079360,-23227904,16049107968,15973292032,75815936,19582515968,19950372096,-367856128,18235289344,17927130368,308158976,0.08,-0.04,0.12,-0.58,0.48,0,99,73,25,1,0,0,95.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:01.382414+08:00
BK0815,2026-02-24T00:00:00Z,3594947,3598211,3607199,3566315,3543979,54232,1.53,33494371,62700377944,9.97,0.47,0.00,0,15895577,17598795,712599392000,603831440000,-4058684416,9126703104,12614930688,-3488227584,14709879808,15280336640,-570456832,18526972928,17493058304,1033914624,16917321984,13892552192,3024769792,-6.47,-5.56,-0.91,1.65,4.82,0,43,27,16,0,0,0,-60.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:01.426318+08:00
BK0816,2026-02-24T00:00:00Z,352878,347307,354785,347307,349729,-2422,-0.69,3867402,3660273436,3.31,0.24,0.00,0,1698048,2169354,147265561000,60283418000,-256678048,765431920,1076569120,-311137200,812873456,758414304,54459152,954250336,796426192,157824144,759039344,660185456,98853888,-7.01,-8.50,1.49,4.31,2.70,0,7,3,4,0,0,0,257.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:01.432662+08:00
BK0817,2026-02-24T00:00:00Z,3351,3265,3351,3253,3333,-68,-2.04,16394650,21026048143,10.75,0.90,0.00,0,8072774,8321877,187857637000,172523931000,-2872293616,2670466576,5134137344,-2463670768,4408588544,4817211392,-408622848,6145947648,5329283840,816663808,6709945856,4654316288,2055629568,-13.66,-11.72,-1.94,3.88,9.78,0,13,4,9,0,0,0,-73.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.877439+08:00
BK0818,2026-02-24T00:00:00Z,182505,188970,189628,182405,178806,10164,5.68,6224408,5081143507,2.09,1.13,0.00,0,3173839,3050569,289367408000,200357524000,369732304,908383072,666925872,241457200,1208115392,1079840288,128275104,1426475376,1579845840,-153370464,1467708688,1684070528,-216361840,7.28,4.75,2.52,-3.02,-4.26,0,9,9,0,0,0,0,23.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:01.222278+08:00
BK0821,2026-02-24T00:00:00Z,156242,156265,156770,155405,154437,1828,1.18,360635844,828691791308,0.92,1.14,0.00,0,188626729,172009115,79147663360000,62641194496000,7393468416,161495687168,155117850624,6377836544,225923182592,224907550720,1015631872,241375952896,248629755904,-7253803008,179476119552,179615784960,-139665408,0.89,0.77,0.12,-0.88,-0.02,0,547,367,165,15,0,0,15.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.202982+08:00
BK0822,2026-02-24T00:00:00Z,80110,80032,80500,79630,79710,322,0.40,7587720,4627713421,1.52,0.74,0.00,0,3600334,3987387,399980112000,373613136000,64942704,750767888,800018096,-49250208,1300294656,1186101744,114192912,1292146864,1275566640,16580224,1167263696,1248786624,-81522928,1.40,-1.06,2.47,0.36,-1.76,0,17,10,6,1,0,0,-6.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.418699+08:00
BK0823,2026-02-24T00:00:00Z,184067,184024,184369,182604,182150,1874,1.03,38164586,76952542320,2.05,1.17,0.00,0,20278422,17886164,3870635712000,3347346176000,451755008,10036013568,9519340544,516673024,18836019968,18900937984,-64918016,23656786176,23659427840,-2641664,22843858688,23292972032,-449113344,0.59,0.67,-0.08,0.00,-0.58,0,174,118,54,2,0,0,25.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.353184+08:00
BK0825,2026-02-24T00:00:00Z,112761,112710,112886,112088,111981,729,0.65,32751789,33446175920,1.55,0.87,0.00,0,17112657,15639132,2530679632000,2358683376000,-1018239456,3853262352,4087037168,-233774816,7429260800,8213725440,-784464640,10174221312,10584055808,-409834496,11149850624,9724427776,1425422848,-3.04,-0.70,-2.35,-1.23,4.26,0,152,109,38,5,0,0,25.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.426068+08:00
BK0830,2026-02-24T00:00:00Z,131421,129423,131483,128905,130247,-824,-0.63,103361363,167581187788,1.55,0.94,0.00,0,48196659,55164704,9733958656000,8261927936000,-10189032960,21440168960,27770894848,-6330725888,39789185792,43647492864,-3858307072,51837188352,50981970176,855218176,49656578560,40350635776,9305942784,-6.08,-3.78,-2.30,0.51,5.55,0,232,96,132,4,0,0,14.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.629628+08:00
BK0832,2026-02-24T00:00:00Z,295415,293232,295628,291163,291944,1288,0.44,64128352,122962253920,2.68,1.16,0.00,0,31843612,32284740,6045719296000,5391427840000,-2888883968,16560188928,18759852544,-2199663616,30102152192,30791372544,-689220352,38147299328,37853116928,294182400,34383738624,31804420864,2579317760,-2.35,-1.79,-0.56,0.24,2.10,0,200,128,69,3,0,0,35.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.608368+08:00
BK0833,2026-02-24T00:00:00Z,254373,254160,255801,251369,251079,3081,1.23,79654277,137241318203,3.46,1.22,0.00,0,41034669,38619608,4388633856000,3934946464000,-2680844032,20085419264,21837671424,-1752252160,34213588992,35142180864,-928591872,41866312448,41863076096,3236352,37497103104,34816909824,2680193280,-1.95,-1.28,-0.68,0.00,1.95,0,226,165,59,2,0,0,43.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.714553+08:00
BK0834,2026-02-24T00:00:00Z,178780,179902,180130,178328,177320,2582,1.46,36474424,32292104746,2.26,1.00,0.00,0,19277230,17197195,1804006736000,1460797936000,57828560,3318556240,3142025088,176531152,7682439424,7801142016,-118702592,9946887168,10257708800,-310821632,10529298176,10244253952,285044224,0.18,0.55,-0.37,-0.96,0.88,0,146,112,31,3,0,0,38.44,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.737424+08:00
BK0835,2026-02-24T00:00:00Z,237298,236728,237725,234792,234806,1922,0.82,40549905,84707302473,2.19,0.99,0.00,0,20221763,20328141,5177771776000,4492613632000,-601780480,13552272384,13925060608,-372788224,22158675712,22387667968,-228992256,25632980736,25853952512,-220971776,21560894208,20738142208,822752000,-0.71,-0.44,-0.27,-0.26,0.97,0,104,67,35,2,0,0,22.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.240498+08:00
BK0837,2026-02-24T00:00:00Z,117862,116879,117959,116360,116845,34,0.03,23351502,39805773614,1.85,1.02,0.00,0,11366236,11985266,4752007680000,2159284592000,-1946843904,4955413248,6160755968,-1205342720,9677467648,10418968832,-741501184,12386415360,12165660416,220754944,11681008128,10024616960,1656391168,-4.89,-3.03,-1.86,0.55,4.16,0,97,54,42,1,0,0,15.40,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.626472+08:00
BK0838,2026-02-24T00:00:00Z,126260,127765,127927,126260,125089,2676,2.14,13728030,11792540906,1.63,1.22,0.00,0,7590060,6137970,789758224000,773283616000,298882816,1520654704,1207384160,313270544,2649345136,2663732864,-14387728,3618046720,3716216608,-98169888,3784533760,3985246688,-200712928,2.53,2.66,-0.12,-0.83,-1.70,0,57,53,3,1,0,0,32.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.74168+08:00
BK0839,2026-02-24T00:00:00Z,241589,236568,241634,235374,242034,-5466,-2.26,19656193,28614798582,7.38,0.80,0.00,0,8617700,11038494,417861344000,371450768000,-2717500144,2780883728,4671896064,-1891012336,6428915200,7255403008,-826487808,8623020800,8398822400,224198400,9316181760,6875732736,2440449024,-9.50,-6.61,-2.89,0.78,8.53,0,43,13,28,2,0,0,197.30,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.56743+08:00
BK0840,2026-02-24T00:00:00Z,379383,381463,383700,375877,374457,7006,1.87,51642022,108057578703,3.19,1.19,0.00,0,27545875,24096146,3326368512000,2997252688000,2100513280,17671217152,16233689856,1437527296,28986007808,28323021824,662985984,33046982912,34525203456,-1478220544,26074061568,26694898176,-620836608,1.94,1.33,0.61,-1.37,-0.57,0,131,103,28,0,0,0,76.96,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.167621+08:00
BK0841,2026-02-24T00:00:00Z,144951,144838,145208,144185,143771,1067,0.74,5990927,11381890380,1.55,0.94,0.00,0,3068312,2922614,883896400000,834324128000,-32882080,1200077088,1087362496,112714592,2775178448,2920775120,-145596672,3448593728,3720371808,-271778080,3700006896,3398296112,301710784,-0.29,0.99,-1.28,-2.39,2.65,0,69,57,11,1,0,0,56.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.389785+08:00
BK0842,2026-02-24T00:00:00Z,291731,291904,293927,287094,287930,3974,1.38,6614371,29945640862,3.03,1.04,0.00,0,3557934,3056437,990079648000,873553968000,1576146944,5909229056,4934360064,974868992,8355880192,7754602240,601277952,8455546880,9111235584,-655688704,6672025856,7592484096,-920458240,5.26,3.26,2.01,-2.19,-3.07,0,39,29,10,0,0,0,60.40,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.533636+08:00
BK0843,2026-02-24T00:00:00Z,184239,189407,189478,184239,181310,8097,4.47,57049116,54192707418,1.30,1.24,0.00,0,30434215,26614901,6388421120000,4123129664000,3312039424,10445667072,7510575616,2935091456,13155151872,12778203904,376947968,15139477248,16485818368,-1346341120,14127063808,16075880704,-1948816896,6.11,5.42,0.70,-2.48,-3.60,0,127,125,2,0,0,0,16.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.657601+08:00
BK0845,2026-02-24T00:00:00Z,206422,202035,206457,201180,204570,-2535,-1.24,71650244,122691395153,4.13,0.89,0.00,0,33802136,37848108,3569273072000,3299358064000,-8655702272,13980193280,18423777024,-4443583744,28514748416,32726866944,-4212118528,39590540544,37970963712,1619576832,37341461760,30305973760,7035488000,-7.05,-3.62,-3.43,1.32,5.73,0,150,64,84,2,0,0,148.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.246104+08:00
BK0847,2026-02-24T00:00:00Z,117423,114682,117455,114274,118560,-3878,-3.27,35312273,39054766874,4.84,0.64,0.00,0,15710300,19601973,716124448000,649786864000,-3334081568,4284585696,6350023168,-2065437472,8910030592,10178674688,-1268644096,11777180928,11587141376,190039552,12099542528,9008353024,3091189504,-8.54,-5.29,-3.25,0.49,7.92,0,64,13,49,2,0,0,-19265.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.659514+08:00
BK0849,2026-02-24T00:00:00Z,221527,220974,222170,220007,220492,482,0.22,3652059,3717449570,1.06,0.85,0.00,0,1680286,1971772,244428431000,243564990000,-199387824,328899168,407924960,-79025792,784224192,904586224,-120362032,1171572512,1207062048,-35489536,1317059760,1082182384,234877376,-5.36,-2.13,-3.24,-0.95,6.32,0,10,6,4,0,0,0,7.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.662217+08:00
BK0850,2026-02-24T00:00:00Z,107574,107122,107709,106701,107163,-41,-0.04,3320059,2200579381,0.73,0.82,0.00,0,1528138,1791921,287592544000,252767896000,-116545416,163702213,243218317,-79516104,490684400,527713712,-37029312,726432576,699691120,26741456,774673616,684869648,89803968,-5.30,-3.61,-1.68,1.22,4.08,0,16,9,6,1,0,0,-50.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.249604+08:00
BK0852,2026-02-24T00:00:00Z,236057,236916,237222,235020,233818,3098,1.32,26339991,48221356051,1.93,1.10,0.00,0,13802953,12537038,1961160688000,1760737504000,-3049824512,5946219520,8421717248,-2475497728,11052153856,11626480640,-574326784,14682729472,13880554240,802175232,14774361600,12522233088,2252128512,-6.32,-5.13,-1.19,1.66,4.67,0,115,89,20,6,0,0,36.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:01.037654+08:00
BK0853,2026-02-24T00:00:00Z,165294,162209,165315,161473,164219,-2010,-1.22,22197435,24133275104,2.17,0.86,0.00,0,10713410,11484025,2913061296000,908224832000,-1239520096,2783447216,3518579216,-735132000,5725068544,6229456640,-504388096,7406547456,7376188928,30358528,7732162304,6526316288,1205846016,-5.14,-3.05,-2.09,0.13,5.00,0,34,11,21,2,0,0,17.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.655841+08:00
BK0854,2026-02-24T00:00:00Z,465042,462256,465281,458236,459489,2767,0.60,258551364,497239978543,3.31,1.03,0.00,0,129739446,128811918,17837404416000,15588899840000,-6274433024,72441122816,75109384192,-2668261376,124631785472,128237957120,-3606171648,151359397888,152283090944,-923693056,134789058560,127757664256,7031394304,-1.26,-0.54,-0.73,-0.19,1.41,0,753,451,292,10,0,0,55.68,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:03.099136+08:00
BK0855,2026-02-24T00:00:00Z,282287,286010,287262,280275,278313,7697,2.77,3211492,5785998698,4.38,0.95,0.00,0,1694438,1517054,97579033000,92915227000,-169049168,790609392,942128912,-151519520,1374881344,1392410992,-17529648,1704766512,1700377520,4388992,1773569040,1608908864,164660176,-2.92,-2.62,-0.30,0.08,2.85,0,7,6,1,0,0,0,758.10,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.985915+08:00
BK0856,2026-02-24T00:00:00Z,216816,217498,218214,216154,215146,2352,1.09,6234960,6063816596,1.69,0.86,0.00,0,3205162,3029797,439300544000,410623888000,-291593136,505022672,667855184,-162832512,1381948688,1510709312,-128760624,1902535504,1908919856,-6384352,2147723408,1849745920,297977488,-4.81,-2.69,-2.12,-0.11,4.91,0,37,29,8,0,0,0,36.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.434243+08:00
BK0859,2026-02-24T00:00:00Z,241655,240369,241854,238203,238813,1556,0.65,49951088,88259570100,3.04,0.96,0.00,0,24340654,25610434,2975660992000,2637151168000,434170112,15668271616,14729648640,938622976,22463762176,22968215040,-504452864,25465783296,26200448768,-734665472,21877824512,21630181632,247642880,0.49,1.06,-0.57,-0.83,0.28,0,98,60,38,0,0,0,56.05,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.254675+08:00
BK0860,2026-02-24T00:00:00Z,251555,247817,251769,245700,249250,-1433,-0.57,39721453,95472877827,2.37,1.05,0.00,0,19723470,19997982,3273691664000,2942473920000,-4327922176,14112732928,18584991744,-4472258816,27747920640,27603584000,144336640,27232873472,26008465664,1224407808,23810042880,20705701376,3104341504,-4.53,-4.68,0.15,1.28,3.25,0,126,59,62,5,0,0,53.42,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-24T22:08:00.172727+08:00
